# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.000000000000000021e-02,5.226824554173269917e+02,5.226824554173269917e+02,5.226824554173269917e+02,5.226824554173269917e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.815260696260480699e-08,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.956245233143306450e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.503519535098697402e-01,7.961458613306400256e-01,-1.503519535098697402e-01,7.961458613306400256e-01,-1.503519535098697402e-01,7.961458613306400256e-01,-1.503519535098697402e-01,7.961458613306400256e-01,4.865647604764604672e-01,4.865647604764604672e-01,4.865647604764604672e-01,4.865647604764604672e-01,-2.960060493828464701e-05,-2.960060493828464701e-05
1.499999999999999944e-02,5.211677956637125817e+02,5.211677956637125817e+02,5.211677956637125817e+02,5.211677956637125817e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.400042804026838894e-07,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.030719182164464343e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.389866731485806639e-02,1.140926701253746955e+00,-8.389866731485806639e-02,1.140926701253746955e+00,-8.389866731485806639e-02,1.140926701253746955e+00,-8.389866731485806639e-02,1.140926701253746955e+00,4.865647604764604672e-01,4.865647604764604672e-01,4.865647604764604672e-01,4.865647604764604672e-01,-2.036119224968491181e-04,-2.036119224968491181e-04
