# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', reward, control reward
1.000000000000000021e-02,5.229847140714691704e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714691704e+02,-1.754152378907747334e-14,-2.042810365310288034e-14,1.329261145599502925e-10,9.999999999999977796e-01,-4.027033628783982522e-08,3.457871056156136547e-08,2.829105838486611901e-09,-2.079791894260551999e-11,-2.422129163903719018e-11,1.029103326999347701e-07,-1.870655991975667121e-05,1.606270501319784216e-05,1.314184498113490918e-06,-1.803860249487001521e-01,-7.603373237511035221e-03,-1.798178189988038911e-01,7.602528462633983963e-03,-1.803518452073649136e-01,-6.688680621258602521e-03,-1.802672901369077874e-01,-4.425881208742654671e-03,-3.495003139941665893e-05,-3.495003139941665893e-05
