# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.000000000000000021e-02,6.397013361191322929e+02,4.287166800656471537e+02,5.141962772956419485e+02,4.972205007817769342e+02,3.250618885175526884e-09,-4.972442679829214285e-09,5.915526681832261602e-07,9.999999595721722478e-01,-1.158823602698255684e-04,-7.265414760626587309e-05,5.794889577526163293e-06,-4.814883081127874220e-07,7.935224575206234476e-07,-1.165148381450098469e-04,1.538498130868259928e-02,1.118104055553970078e-02,-8.614051397110022990e-04,-4.601646130765318921e-01,2.101723508932456408e+00,-1.478981203167685221e-01,-4.986828985712959961e-01,-1.420680276561991917e-01,2.184503192804750249e+00,-2.526501803868654861e-01,4.995127810257085077e-01,-7.570128905320101520e-01,-1.909889327703133688e-01,3.146439577285029543e-01,-1.871344315212892795e-01,-2.687870245848844597e-02,-2.687870245848844597e-02
