# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', reward, control reward
1.000000000000000021e-02,5.229847140714691704e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714691704e+02,-7.438494264988548821e-15,1.110223024625156540e-15,6.920619632921898301e-11,1.000000000000000000e+00,2.095826401316003285e-09,1.446753672418310543e-08,-8.662404127335321391e-10,-8.700262732475039229e-12,1.260325177554477705e-12,5.357850541010122924e-08,9.735574235669730569e-07,6.720361233947258484e-06,-4.023800039831826325e-07,-1.800562683380682039e-01,1.221325535653461358e-03,-1.801687858251466157e-01,-1.789781993287387074e-03,-1.801557309241775817e-01,-1.440416649146514239e-03,-1.802430785242495892e-01,-3.777946779226604157e-03,-7.765005941795521949e-06,-7.765005941795521949e-06
